mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17	17	67	67	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	135
17	17	135/2	135/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	64	E4	4	136
17	17	271/4	271/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	128
17	17	271/4	271/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	128
17	17	271/4	271/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	128
17	17	271/4	271/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		8	80	G#5	5	128
18	18	68	68	2.0	0	0	4/4	2	2	1/2		1/2	1		4	28	E1	1	148
18	18	68	68	0.5	0	0	4/4	2	1	1/8		1/8	1		4	40	E2	2	142
18	18	68	68	2.0	0	0	4/4	2	2	1/2		1/2	1		4	40	E2	2	148
18	18	68	68	1.0	0	0	4/4	1	2	1/4		1/4	1		8	68	G#4	4	141
18	18	68	68	3.0	0	0	4/4	1	1	3/4		1/2	3/2		5	71	B4	4	139
18	18	68	68	3.0	0	0	4/4	1	1	3/4		1/2	3/2		4	76	E5	5	139
18	18	68	68	3.0	0	0	4/4	1	1	3/4		1/2	3/2		8	80	G#5	5	139
18	18	137/2	137/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		5	47	B2	2	143
18	18	69	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	144
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	145
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		8	68	G#4	4	146
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	147
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-4	56	Ab3	3	147
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1	1	-3	63	Eb4	4	147
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-4	68	Ab4	4	140
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	140
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	-3	75	Eb5	5	140
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-4	80	Ab5	5	140
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	157
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	157
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	-3	63	Eb4	4	157
19	19	72	72	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	149
19	19	72	72	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	149
19	19	72	72	1.0	0	0	4/4	1	1	1/4		1/4	1	-1	-3	75	Eb5	5	149
19	19	72	72	1.0	0	0	4/4	1	1	1/4		1/4	1		1	79	G5	5	149
19	19	73	73	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		-2	46	Bb2	2	163
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1	1	1	55	G3	3	158
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1	1	-2	58	Bb3	3	158
19	19	73	73	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	62	D4	4	150
19	19	73	73	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1	1	1	67	G4	4	152
19	19	73	73	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1	1	-2	70	Bb4	4	152
19	19	73	73	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	74	D5	5	150
19	19	74	74	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		2	50	D3	3	164
19	19	74	74	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	1	55	G3	3	159
19	19	74	74	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	-2	58	Bb3	3	159
19	19	74	74	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	1	67	G4	4	153
19	19	74	74	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	-2	70	Bb4	4	153
19	19	149/2	149/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	160
19	19	149/2	149/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	160
19	19	149/2	149/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	154
19	19	149/2	149/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		3	69	A4	4	154
19	19	75	75	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	161
19	19	75	75	0.75	3/4	3/4	4/4	2	1	3/16		1/8	3/2		0	60	C4	4	161
19	19	75	75	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	2	62	D4	4	151
19	19	75	75	0.75	3/4	3/4	4/4	1	2	3/16		1/8	3/2		6	66	F#4	4	155
19	19	75	75	0.75	3/4	3/4	4/4	1	2	3/16		1/8	3/2		0	72	C5	5	155
19	19	75	75	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1	1	2	74	D5	5	151
19	19	303/4	303/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	162
19	19	303/4	303/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	162
19	19	303/4	303/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	156
19	19	303/4	303/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		5	71	B4	4	156
20	20	76	76	3.0	0	0	4/4	2	2	3/4		1/2	3/2		1	43	G2	2	168
20	20	76	76	3.0	0	0	4/4	2	1	3/4		1/2	3/2		1	55	G3	3	167
20	20	76	76	3.0	0	0	4/4	2	1	3/4		1/2	3/2		5	59	B3	3	167
20	20	76	76	3.0	0	0	4/4	1	1	3/4		1/2	3/2	-1	2	62	D4	4	165
20	20	76	76	2.0	0	0	4/4	1	2	1/2		1/2	1		1	67	G4	4	166
20	20	76	76	2.0	0	0	4/4	1	2	1/2		1/2	1		5	71	B4	4	166
20	20	76	76	3.0	0	0	4/4	1	1	3/4		1/2	3/2	-1	2	74	D5	5	165
21	21	80	80	0.125	0	0	4/4	2	1	1/32		1/32	1		8	56	G#3	3	172
21	21	80	80	0.125	0	0	4/4	2	1	1/32		1/32	1		5	59	B3	3	172
21	21	641/8	641/8	0.125	1/32	1/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	173
21	21	321/4	321/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	174
21	21	321/4	321/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	174
21	21	643/8	643/8	0.125	3/32	3/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	175
21	21	161/2	161/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	176
21	21	161/2	161/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	176
21	21	645/8	645/8	0.125	5/32	5/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	177
21	21	323/4	323/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	178
21	21	323/4	323/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	178
21	21	647/8	647/8	0.125	7/32	7/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	179
21	21	81	81	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		8	56	G#3	3	180
21	21	81	81	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		5	59	B3	3	180
21	21	649/8	649/8	0.125	9/32	9/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	181
21	21	325/4	325/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	182
21	21	325/4	325/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	182
21	21	651/8	651/8	0.125	11/32	11/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	183
21	21	163/2	163/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	184
21	21	163/2	163/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	184
21	21	653/8	653/8	0.125	13/32	13/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	185
21	21	327/4	327/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	186
21	21	327/4	327/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	186
21	21	655/8	655/8	0.125	15/32	15/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	187
21	21	82	82	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		8	56	G#3	3	188
21	21	82	82	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		5	59	B3	3	188
21	21	657/8	657/8	0.125	17/32	17/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	189
21	21	329/4	329/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	190
21	21	329/4	329/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	190
21	21	659/8	659/8	0.125	19/32	19/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	191
21	21	165/2	165/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	192
21	21	165/2	165/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	192
21	21	661/8	661/8	0.125	21/32	21/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	193
21	21	331/4	331/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	194
21	21	331/4	331/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	194
21	21	663/8	663/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		8	44	G#2	2	169
21	21	663/8	663/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	195
21	21	83	83	0.875	3/4	3/4	4/4	1	1	7/32		1/8	7/4		8	44	G#2	2	170
21	21	83	83	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		8	56	G#3	3	196
21	21	83	83	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		5	59	B3	3	196
21	21	665/8	665/8	0.125	25/32	25/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	197
21	21	333/4	333/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	198
21	21	333/4	333/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	198
21	21	667/8	667/8	0.125	27/32	27/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	199
21	21	167/2	167/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	200
21	21	167/2	167/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	200
21	21	669/8	669/8	0.125	29/32	29/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	201
21	21	335/4	335/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	202
21	21	335/4	335/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	202
21	21	671/8	671/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-1	53	F3	3	171
21	21	671/8	671/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	203
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	53	F3	3	204
22	22	84	84	0.125	0	0	4/4	2	1	1/32		1/32	1		8	56	G#3	3	208
22	22	84	84	0.125	0	0	4/4	2	1	1/32		1/32	1		5	59	B3	3	208
22	22	673/8	673/8	0.125	1/32	1/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	209
22	22	337/4	337/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	210
22	22	337/4	337/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	210
22	22	675/8	675/8	0.125	3/32	3/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	211
22	22	169/2	169/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	212
22	22	169/2	169/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	212
22	22	677/8	677/8	0.125	5/32	5/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	213
22	22	339/4	339/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	214
22	22	339/4	339/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	214
22	22	679/8	679/8	0.125	7/32	7/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	215
22	22	85	85	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		8	56	G#3	3	216
22	22	85	85	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		5	59	B3	3	216
22	22	681/8	681/8	0.125	9/32	9/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	217
22	22	341/4	341/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	218
22	22	341/4	341/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	218
22	22	683/8	683/8	0.125	11/32	11/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	219
22	22	171/2	171/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	220
22	22	171/2	171/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	220
22	22	685/8	685/8	0.125	13/32	13/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	221
22	22	343/4	343/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	222
22	22	343/4	343/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	222
22	22	687/8	687/8	0.125	15/32	15/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	223
22	22	86	86	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		8	56	G#3	3	224
22	22	86	86	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		5	59	B3	3	224
22	22	689/8	689/8	0.125	17/32	17/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	225
22	22	345/4	345/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	226
22	22	345/4	345/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	226
22	22	691/8	691/8	0.125	19/32	19/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	227
22	22	173/2	173/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	228
22	22	173/2	173/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	228
22	22	693/8	693/8	0.125	21/32	21/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	229
22	22	347/4	347/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	230
22	22	347/4	347/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	230
22	22	695/8	695/8	0.125	23/32	23/32	4/4	1	1	1/32		1/32	1		8	44	G#2	2	205
22	22	695/8	695/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	231
22	22	87	87	0.875	3/4	3/4	4/4	1	1	7/32		1/8	7/4		8	44	G#2	2	206
22	22	87	87	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		8	56	G#3	3	232
22	22	87	87	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		5	59	B3	3	232
22	22	697/8	697/8	0.125	25/32	25/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	233
22	22	349/4	349/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	234
22	22	349/4	349/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	234
22	22	699/8	699/8	0.125	27/32	27/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	235
22	22	175/2	175/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	236
22	22	175/2	175/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	236
22	22	701/8	701/8	0.125	29/32	29/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	237
22	22	351/4	351/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	238
22	22	351/4	351/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	238
22	22	703/8	703/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-1	53	F3	3	207
22	22	703/8	703/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	239
23	23	88	88	3.0	0	0	4/4	1	1	3/4		1/2	3/2		-1	53	F3	3	240
23	23	88	88	0.125	0	0	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	242
23	23	88	88	0.125	0	0	4/4	2	1	1/32		1/32	1		0	60	C4	4	242
23	23	705/8	705/8	0.125	1/32	1/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	243
23	23	353/4	353/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	244
23	23	353/4	353/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	244
23	23	707/8	707/8	0.125	3/32	3/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	245
23	23	177/2	177/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	246
23	23	177/2	177/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		0	60	C4	4	246
23	23	709/8	709/8	0.125	5/32	5/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	247
23	23	355/4	355/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	248
23	23	355/4	355/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	248
23	23	711/8	711/8	0.125	7/32	7/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	249
23	23	89	89	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	250
23	23	89	89	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		0	60	C4	4	250
23	23	713/8	713/8	0.125	9/32	9/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	251
23	23	357/4	357/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	252
23	23	357/4	357/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	252
23	23	715/8	715/8	0.125	11/32	11/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	253
23	23	179/2	179/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	254
23	23	179/2	179/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		0	60	C4	4	254
23	23	717/8	717/8	0.125	13/32	13/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	255
23	23	359/4	359/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	256
23	23	359/4	359/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	256
23	23	719/8	719/8	0.125	15/32	15/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	257
23	23	90	90	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	258
23	23	90	90	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		0	60	C4	4	258
23	23	721/8	721/8	0.125	17/32	17/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	259
23	23	361/4	361/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	260
23	23	361/4	361/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	260
23	23	723/8	723/8	0.125	19/32	19/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	261
23	23	181/2	181/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	262
23	23	181/2	181/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		0	60	C4	4	262
23	23	725/8	725/8	0.125	21/32	21/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	263
23	23	363/4	363/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	264
23	23	363/4	363/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	264
23	23	727/8	727/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		-1	65	F4	4	265
23	23	91	91	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-3	51	Eb3	3	241
23	23	91	91	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	266
23	23	91	91	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		0	60	C4	4	266
23	23	729/8	729/8	0.125	25/32	25/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	267
23	23	365/4	365/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	268
23	23	365/4	365/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	268
23	23	731/8	731/8	0.125	27/32	27/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	269
23	23	183/2	183/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	270
23	23	183/2	183/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		0	60	C4	4	270
23	23	733/8	733/8	0.125	29/32	29/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	271
23	23	367/4	367/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		-4	56	Ab3	3	272
23	23	367/4	367/4	0.125	15/16	15/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	272
23	23	735/8	735/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		-3	63	Eb4	4	273
24	24	92	92	2.0	0	0	4/4	1	1	1/2		1/2	1		0	48	C3	3	274
24	24	92	92	0.125	0	0	4/4	2	1	1/32		1/32	1		8	56	G#3	3	277
24	24	92	92	0.125	0	0	4/4	2	1	1/32		1/32	1		9	63	D#4	4	277
24	24	737/8	737/8	0.125	1/32	1/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	278
24	24	369/4	369/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	279
24	24	369/4	369/4	0.125	1/16	1/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	279
24	24	739/8	739/8	0.125	3/32	3/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	280
24	24	185/2	185/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		8	56	G#3	3	281
24	24	185/2	185/2	0.125	1/8	1/8	4/4	2	1	1/32		1/32	1		9	63	D#4	4	281
24	24	741/8	741/8	0.125	5/32	5/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	282
24	24	371/4	371/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		8	56	G#3	3	283
24	24	371/4	371/4	0.125	3/16	3/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	283
24	24	743/8	743/8	0.125	7/32	7/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	284
24	24	93	93	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		3	57	A3	3	285
24	24	93	93	0.125	1/4	1/4	4/4	2	1	1/32		1/32	1		9	63	D#4	4	285
24	24	745/8	745/8	0.125	9/32	9/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	286
24	24	373/4	373/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		3	57	A3	3	287
24	24	373/4	373/4	0.125	5/16	5/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	287
24	24	747/8	747/8	0.125	11/32	11/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	288
24	24	187/2	187/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		3	57	A3	3	289
24	24	187/2	187/2	0.125	3/8	3/8	4/4	2	1	1/32		1/32	1		9	63	D#4	4	289
24	24	749/8	749/8	0.125	13/32	13/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	290
24	24	375/4	375/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		3	57	A3	3	291
24	24	375/4	375/4	0.125	7/16	7/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	291
24	24	751/8	751/8	0.125	15/32	15/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	292
24	24	94	94	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		8	44	G#2	2	275
24	24	94	94	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		5	59	B3	3	293
24	24	94	94	0.125	1/2	1/2	4/4	2	1	1/32		1/32	1		9	63	D#4	4	293
24	24	753/8	753/8	0.125	17/32	17/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	294
24	24	377/4	377/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	295
24	24	377/4	377/4	0.125	9/16	9/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	295
24	24	755/8	755/8	0.125	19/32	19/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	296
24	24	189/2	189/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		5	59	B3	3	297
24	24	189/2	189/2	0.125	5/8	5/8	4/4	2	1	1/32		1/32	1		9	63	D#4	4	297
24	24	757/8	757/8	0.125	21/32	21/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	298
24	24	379/4	379/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		5	59	B3	3	299
24	24	379/4	379/4	0.125	11/16	11/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	299
24	24	759/8	759/8	0.125	23/32	23/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	300
24	24	95	95	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		0	60	C4	4	301
24	24	95	95	0.125	3/4	3/4	4/4	2	1	1/32		1/32	1		9	63	D#4	4	301
24	24	761/8	761/8	0.125	25/32	25/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	302
24	24	381/4	381/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		0	60	C4	4	303
24	24	381/4	381/4	0.125	13/16	13/16	4/4	2	1	1/32		1/32	1		9	63	D#4	4	303
24	24	763/8	763/8	0.125	27/32	27/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	304
24	24	191/2	191/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	45	A2	2	276
24	24	191/2	191/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		0	60	C4	4	305
24	24	191/2	191/2	0.125	7/8	7/8	4/4	2	1	1/32		1/32	1		9	63	D#4	4	305
24	24	765/8	765/8	0.125	29/32	29/32	4/4	2	1	1/32		1/32	1		6	66	F#4	4	306
