mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	diminuendo_line	decrescendo_hairpin	Trill:trill	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8va
94	94	2323/8	2323/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1704																14
94	94	2325/8	2325/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1705																14
94	94	2327/8	2327/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1706																14
94	94	2329/8	2329/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1707																14
94	94	2331/8	2331/8	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1708																14
94	94	2333/8	2333/8	0.125	17/32	17/32	Chord	6/8	3	1	1/32		1/32	1	1709																14
94	94	2335/8	2335/8	0.125	19/32	19/32	Chord	6/8	3	1	1/32		1/32	1	1710																14
94	94	2337/8	2337/8	0.125	21/32	21/32	Chord	6/8	3	1	1/32		1/32	1	1711																14
94	94	2339/8	2339/8	0.125	23/32	23/32	Chord	6/8	3	1	1/32		1/32	1	1712																14
94	94	579/2	579/2	0.125	0	0	Chord	6/8	3	2	1/32		1/32	1	1713																14
94	94	1159/4	1159/4	0.125	1/16	1/16	Chord	6/8	3	2	1/32		1/32	1	1714																14
94	94	290	290	0.125	1/8	1/8	Chord	6/8	3	2	1/32		1/32	1	1715																14
94	94	1161/4	1161/4	0.125	3/16	3/16	Chord	6/8	3	2	1/32		1/32	1	1716																14
94	94	581/2	581/2	0.125	1/4	1/4	Chord	6/8	3	2	1/32		1/32	1	1717																14
94	94	1163/4	1163/4	0.125	5/16	5/16	Chord	6/8	3	2	1/32		1/32	1	1718																14
94	94	291	291	0.125	3/8	3/8	Chord	6/8	3	2	1/32		1/32	1	1719																14
94	94	1165/4	1165/4	0.125	7/16	7/16	Chord	6/8	3	2	1/32		1/32	1	1720																14
94	94	583/2	583/2	0.125	1/2	1/2	Chord	6/8	3	2	1/32		1/32	1	1721																14
94	94	1167/4	1167/4	0.125	9/16	9/16	Chord	6/8	3	2	1/32		1/32	1	1722																14
94	94	292	292	0.125	5/8	5/8	Chord	6/8	3	2	1/32		1/32	1	1723																14
94	94	1169/4	1169/4	0.125	11/16	11/16	Chord	6/8	3	2	1/32		1/32	1	1724																14
95	95	585/2	585/2	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
95	95	2341/8	2341/8	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1725									162							14
95	95	1171/4	1171/4	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1726									162							14
95	95	2343/8	2343/8	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1727									162							14
95	95	293	293	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1728									162							14
95	95	2345/8	2345/8	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1729									162							14
95	95	1173/4	1173/4	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1730									162							14
95	95	2347/8	2347/8	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1731									162							14
95	95	587/2	587/2	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1732									162							14
95	95	2349/8	2349/8	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1733									162							14
95	95	1175/4	1175/4	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1734									162							14
95	95	2351/8	2351/8	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1735									162							14
95	95	294	294	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1736									162							14
95	95	2353/8	2353/8	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1737									162							14
95	95	1177/4	1177/4	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1738									162							14
95	95	2355/8	2355/8	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1739									162							14
95	95	589/2	589/2	0.125	1/2	1/2	Chord	6/8	3	1	1/32		1/32	1	1740									162							14
95	95	2357/8	2357/8	0.125	17/32	17/32	Chord	6/8	3	1	1/32		1/32	1	1741									162							14
95	95	1179/4	1179/4	0.125	9/16	9/16	Chord	6/8	3	1	1/32		1/32	1	1742									162							14
95	95	2359/8	2359/8	0.125	19/32	19/32	Chord	6/8	3	1	1/32		1/32	1	1743									162							14
95	95	295	295	0.125	5/8	5/8	Chord	6/8	3	1	1/32		1/32	1	1744									162							14
95	95	2361/8	2361/8	0.0	21/32	21/32	Spanner	6/8	3	1	0													162							
95	95	2361/8	2361/8	0.125	21/32	21/32	Chord	6/8	3	1	1/32		1/32	1	1745									162							
95	95	1181/4	1181/4	0.125	11/16	11/16	Chord	6/8	3	1	1/32		1/32	1	1746									162							
95	95	2363/8	2363/8	0.125	23/32	23/32	Chord	6/8	3	1	1/32		1/32	1	1747									162							
95	95	591/2	591/2	0.125	3/4	3/4	Chord	6/8	3	1	1/32		1/32	1	1748									162							
95	95	585/2	585/2	0.0	0	0	Dynamic	6/8	3	2	0					ppp															
95	95	585/2	585/2	0.5	0	0	Chord	6/8	3	2	1/8		1/8	1	1749																
95	95	585/2	585/2	0.0	0	0	Spanner	6/8	4	1	0																				
96	96	2377/8	2377/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
96	96	2381/8	2381/8	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=140	140.0	𝅘𝅥	140.0	0.0								
96	96	2385/8	2385/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=130	130.0	𝅘𝅥	130.0	0.0								
96	96	2365/8	2365/8	0.125	0	0	Chord	6/8	3	1	1/32		1/32	1	1750									162							
96	96	1183/4	1183/4	0.125	1/32	1/32	Chord	6/8	3	1	1/32		1/32	1	1751									162							
96	96	2367/8	2367/8	0.125	1/16	1/16	Chord	6/8	3	1	1/32		1/32	1	1752									162							
96	96	296	296	0.125	3/32	3/32	Chord	6/8	3	1	1/32		1/32	1	1753									162							
96	96	2369/8	2369/8	0.125	1/8	1/8	Chord	6/8	3	1	1/32		1/32	1	1754									162							
96	96	1185/4	1185/4	0.125	5/32	5/32	Chord	6/8	3	1	1/32		1/32	1	1755									162							
96	96	2371/8	2371/8	0.125	3/16	3/16	Chord	6/8	3	1	1/32		1/32	1	1756									162							
96	96	593/2	593/2	0.125	7/32	7/32	Chord	6/8	3	1	1/32		1/32	1	1757									162							
96	96	2373/8	2373/8	0.125	1/4	1/4	Chord	6/8	3	1	1/32		1/32	1	1758									162							
96	96	1187/4	1187/4	0.125	9/32	9/32	Chord	6/8	3	1	1/32		1/32	1	1759									162							
96	96	2375/8	2375/8	0.125	5/16	5/16	Chord	6/8	3	1	1/32		1/32	1	1760									162							
96	96	297	297	0.125	11/32	11/32	Chord	6/8	3	1	1/32		1/32	1	1761									162							
96	96	2377/8	2377/8	0.125	3/8	3/8	Chord	6/8	3	1	1/32		1/32	1	1762									162							
96	96	1189/4	1189/4	0.125	13/32	13/32	Chord	6/8	3	1	1/32		1/32	1	1763									162							
96	96	2379/8	2379/8	0.125	7/16	7/16	Chord	6/8	3	1	1/32		1/32	1	1764									162							
96	96	595/2	595/2	0.125	15/32	15/32	Chord	6/8	3	1	1/32		1/32	1	1765																
96	96	2381/8	2381/8	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	1766		articStaccatoBelow														
96	96	2383/8	2383/8	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	1767		articStaccatoBelow														
96	96	2385/8	2385/8	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	1768		articStaccatoBelow														
96	96	2387/8	2387/8	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	1769		articStaccatoBelow														
97	97	2389/8	2389/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=120	120.0	𝅘𝅥	120.0	0.0								
97	97	2393/8	2393/8	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=160	160.0	𝅘𝅥	160.0	0.0								
97	97	2397/8	2397/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=150	150.0	𝅘𝅥	150.0	0.0								
97	97	2401/8	2401/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=130	130.0	𝅘𝅥	130.0	0.0								
97	97	2405/8	2405/8	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0								
97	97	2409/8	2409/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
97	97	2389/8	2389/8	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	1770		articStaccatoBelow														
97	97	2391/8	2391/8	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	1771		articStaccatoBelow														
97	97	2393/8	2393/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1772		articStaccatoBelow														
97	97	2397/8	2397/8	0.0	1/4	1/4	Dynamic	6/8	3	1	0					ppp															
97	97	2397/8	2397/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1773		articStaccatoBelow							163							
97	97	2401/8	2401/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1774		articStaccatoBelow							163							
97	97	2405/8	2405/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1775		articStaccatoBelow							163							
97	97	2409/8	2409/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1776		articStaccatoBelow														
98	98	2421/8	2421/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
98	98	2433/8	2433/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
98	98	2413/8	2413/8	0.0	0	0	StaffText	6/8	3	1	0							quieto													
98	98	2413/8	2413/8	0.0	0	0	Dynamic	6/8	3	1	0					pp															
98	98	2421/8	2421/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1777		articStaccatoAbove							164							
98	98	2425/8	2425/8	1.0	3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	1778		articStaccatoAbove							164							
98	98	2433/8	2433/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1779		articStaccatoAbove														
98	98	2413/8	2413/8	0.0	0	0	Spanner	6/8	4	1	0																		13	13	
98	98	2413/8	2413/8	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	1780														13	13	
98	98	2421/8	2421/8	0.0	1/4	1/4	StaffText	6/8	4	1	0							dolcissimo											13	13	
98	98	2421/8	2421/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1781														13	13	
98	98	2425/8	2425/8	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1782														13	13	
98	98	2433/8	2433/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1783														13	13	
99	99	2437/8	2437/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0								
99	99	2437/8	2437/8	0.0	0	0	Spanner	6/8	3	1	0																7				
99	99	2437/8	2437/8	1.5	0	0	Chord	6/8	3	1	3/8		1/4	3/2	1784									165			7				
99	99	2449/8	2449/8	0.0	3/8	3/8	Dynamic	6/8	3	1	0					pp															
99	99	2449/8	2449/8	0.0	3/8	3/8	Spanner	6/8	3	1	0																				
99	99	2449/8	2449/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1785																
99	99	2437/8	2437/8	0.0	0	0	StaffText	6/8	4	1	0							armonioso													
99	99	2437/8	2437/8	0.0	0	0	Spanner	6/8	4	1	0																				
99	99	2437/8	2437/8	0.0	0	0	Spanner	6/8	4	1	0																		14	14	
99	99	2437/8	2437/8	1.5	0	0	Chord	6/8	4	1	3/8		1/4	3/2	1786									166					14	14	
99	99	2449/8	2449/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1787														14	14	
99	99	2457/8	2457/8	0.0	5/8	5/8	Spanner	6/8	4	1	0																				
100	100	2461/8	2461/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
100	100	2465/8	2465/8	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
100	100	2473/8	2473/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0								
100	100	2465/8	2465/8	0.0	1/8	1/8	Spanner	6/8	3	1	0														7						
100	100	2465/8	2465/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1788		articStaccatoAbove								7						
100	100	2469/8	2469/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1789		articStaccatoAbove								7						
100	100	2473/8	2473/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1790		articStaccatoAbove								7						
100	100	2477/8	2477/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1791		articStaccatoAbove								7						
100	100	2481/8	2481/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1792		articStaccatoAbove								7						
100	100	2461/8	2461/8	0.0	0	0	Spanner	6/8	4	1	0																		15	15	
100	100	2465/8	2465/8	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1793		articStaccatoBelow							167					15	15	
100	100	2469/8	2469/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1794		articStaccatoBelow							167					15	15	
100	100	2473/8	2473/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1795		articStaccatoBelow							167					15	15	
100	100	2477/8	2477/8	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1796		articStaccatoBelow							167					15	15	
100	100	2481/8	2481/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1797		articStaccatoBelow							167					15	15	
100	100	2461/8	2461/8	1.0	0	0	Chord	6/8	4	2	1/4		1/4	1	1798		articMarcatoAbove												15	15	
101	101	2493/8	2493/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
101	101	2497/8	2497/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
101	101	2501/8	2501/8	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
101	101	2505/8	2505/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0								
101	101	2485/8	2485/8	0.0	0	0	Spanner	6/8	3	1	0																				
101	101	2485/8	2485/8	0.0	0	0	Spanner	6/8	3	1	0																8				
101	101	2485/8	2485/8	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	1799		articStaccatoAbove										8				
101	101	2489/8	2489/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1800		articStaccatoAbove										8				
101	101	2493/8	2493/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1801		articStaccatoAbove										8				
101	101	2497/8	2497/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1802		articStaccatoAbove										8				
101	101	2501/8	2501/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1803		articStaccatoAbove										8				
101	101	2505/8	2505/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1804		articStaccatoAbove										8				
101	101	2485/8	2485/8	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1805		articStaccatoBelow							167					15	15	
101	101	2489/8	2489/8	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1806		articStaccatoBelow							167					15	15	
101	101	2493/8	2493/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1807		articStaccatoBelow							167					15	15	
101	101	2497/8	2497/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1808		articStaccatoBelow							167					15	15	
101	101	2501/8	2501/8	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1809		articStaccatoBelow							167					15	15	
101	101	2505/8	2505/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1810		articStaccatoBelow												15	15	
102	102	2509/8	2509/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
102	102	2517/8	2517/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
102	102	2529/8	2529/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
102	102	2509/8	2509/8	0.0	0	0	Dynamic	6/8	3	1	0					pp															
102	102	2509/8	2509/8	0.0	0	0	Spanner	6/8	3	1	0																				
102	102	2517/8	2517/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1811		articStaccatoAbove							168							
102	102	2521/8	2521/8	1.0	3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	1812		articStaccatoAbove							168							
102	102	2529/8	2529/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1813		articStaccatoAbove														
102	102	2509/8	2509/8	0.0	0	0	Spanner	6/8	4	1	0																		16	16	
102	102	2509/8	2509/8	0.0	0	0	Spanner	6/8	4	1	0																		16	16	
102	102	2509/8	2509/8	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	1814		articMarcatoAbove												16	16	
102	102	2517/8	2517/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1815		articStaccatoAbove							169					16	16	
102	102	2521/8	2521/8	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1816		articStaccatoAbove							169					16	16	
102	102	2529/8	2529/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1817		articStaccatoAbove												16	16	
103	103	2533/8	2533/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0								
103	103	2533/8	2533/8	0.0	0	0	Spanner	6/8	3	1	0																9				
103	103	2533/8	2533/8	1.5	0	0	Chord	6/8	3	1	3/8		1/4	3/2	1818									170			9				
103	103	2545/8	2545/8	0.0	3/8	3/8	Dynamic	6/8	3	1	0					pp											9				
103	103	2545/8	2545/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1819												9				
103	103	2549/8	2549/8	0.0	1/2	1/2	Spanner	6/8	3	1	0																				
103	103	2533/8	2533/8	0.0	0	0	Spanner	6/8	4	1	0																				
103	103	2533/8	2533/8	0.0	0	0	Spanner	6/8	4	1	0																		17	17	
103	103	2533/8	2533/8	1.5	0	0	Chord	6/8	4	1	3/8		1/4	3/2	1820									171					17	17	
103	103	2545/8	2545/8	0.0	3/8	3/8	Spanner	6/8	4	1	0																				
103	103	2545/8	2545/8	0.0	3/8	3/8	Spanner	6/8	4	1	0																		18	18	
103	103	2545/8	2545/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1821														18	18	
103	103	2553/8	2553/8	0.0	5/8	5/8	Spanner	6/8	4	1	0																				
104	104	2561/8	2561/8	0.0	1/8	1/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
104	104	2565/8	2565/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
104	104	2561/8	2561/8	0.0	1/8	1/8	Spanner	6/8	3	1	0														8						
104	104	2561/8	2561/8	0.0	1/8	1/8	Spanner	6/8	3	1	0														8						15
104	104	2561/8	2561/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1822		articStaccatoBelow							172	8						15
104	104	2565/8	2565/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1823		articStaccatoBelow							172	8						15
104	104	2569/8	2569/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1824		articStaccatoBelow							172	8						15
104	104	2573/8	2573/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1825		articStaccatoBelow							172	8						15
104	104	2577/8	2577/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1826		articStaccatoBelow							172	8						15
104	104	2557/8	2557/8	0.0	0	0	Spanner	6/8	4	1	0																		19	19	
104	104	2561/8	2561/8	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1827		articStaccatoBelow							173					19	19	
104	104	2565/8	2565/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1828		articStaccatoBelow							173					19	19	
104	104	2569/8	2569/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1829		articStaccatoBelow							173					19	19	
104	104	2573/8	2573/8	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1830		articStaccatoBelow							173					19	19	
104	104	2577/8	2577/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1831		articStaccatoBelow							173					19	19	
104	104	2557/8	2557/8	0.5	0	0	Chord	6/8	4	2	1/8		1/8	1	1832		articMarcatoAbove												19	19	
105	105	2593/8	2593/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
105	105	2597/8	2597/8	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
105	105	2601/8	2601/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0								
105	105	2581/8	2581/8	0.0	0	0	Spanner	6/8	3	1	0													172							15
105	105	2581/8	2581/8	0.0	0	0	Spanner	6/8	3	1	0													172			10				15
105	105	2581/8	2581/8	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	1833		articStaccatoBelow							172			10				15
105	105	2585/8	2585/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1834		articStaccatoBelow							172			10				15
105	105	2589/8	2589/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1835		articStaccatoBelow							172			10				15
105	105	2593/8	2593/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1836		articStaccatoBelow							172			10				15
105	105	2597/8	2597/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1837		articStaccatoBelow							172			10				15
105	105	2601/8	2601/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1838		articStaccatoBelow										10				15
105	105	2581/8	2581/8	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1839		articStaccatoBelow							173					19	19	
105	105	2585/8	2585/8	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1840		articStaccatoBelow							173					19	19	
105	105	2589/8	2589/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1841		articStaccatoBelow							173					19	19	
105	105	2593/8	2593/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1842		articStaccatoBelow							173					19	19	
105	105	2597/8	2597/8	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1843		articStaccatoBelow							173					19	19	
105	105	2601/8	2601/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1844		articStaccatoBelow												19	19	
106	106	2605/8	2605/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
106	106	2605/8	2605/8	0.0	0	0	Spanner	6/8	3	1	0																				15
106	106	2613/8	2613/8	0.0	1/4	1/4	Dynamic	6/8	3	1	0					pp															15
106	106	2613/8	2613/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1845		articStaccatoAbove							174							15
106	106	2617/8	2617/8	1.0	3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	1846		articStaccatoAbove														15
106	106	2605/8	2605/8	0.0	0	0	Spanner	6/8	4	1	0																				
106	106	2605/8	2605/8	0.0	0	0	Spanner	6/8	4	1	0																		20	20	
106	106	2605/8	2605/8	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	1847														20	20	
106	106	2613/8	2613/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1848		articStaccatoBelow							175					20	20	
106	106	2617/8	2617/8	1.0	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	1849		articStaccatoBelow												20	20	
107	107	2629/8	2629/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0								
107	107	2641/8	2641/8	0.0	3/8	3/8	Tempo	6/8	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0								
107	107	2645/8	2645/8	0.0	1/2	1/2	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
107	107	2649/8	2649/8	0.0	5/8	5/8	Tempo	6/8	1	1	0								𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0								
107	107	2633/8	2633/8	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	1850		articStaccatoBelow							176							15
107	107	2637/8	2637/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1851		articStaccatoBelow							176							15
107	107	2641/8	2641/8	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	1852		articStaccatoBelow							176							15
107	107	2645/8	2645/8	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	1853		articStaccatoBelow							176							15
107	107	2649/8	2649/8	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	1854		articStaccatoBelow														15
107	107	2629/8	2629/8	0.0	0	0	Spanner	6/8	4	1	0																				
107	107	2629/8	2629/8	0.0	0	0	Spanner	6/8	4	1	0																		21	21	
107	107	2629/8	2629/8	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	1855														21	21	
107	107	2633/8	2633/8	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	1856		articStaccatoBelow							177					21	21	
107	107	2637/8	2637/8	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	1857		articStaccatoBelow							177					21	21	
107	107	2641/8	2641/8	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	1858		articStaccatoBelow							177					21	21	
107	107	2645/8	2645/8	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	1859		articStaccatoBelow							177					21	21	
107	107	2649/8	2649/8	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	1860		articStaccatoBelow												21	21	
108	108	2653/8	2653/8	0.0	0	0	Tempo	6/8	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0								
108	108	2661/8	2661/8	0.0	1/4	1/4	Tempo	6/8	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0								
108	108	2661/8	2661/8	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	1861		articStaccatoAbove							178							15
