mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	TextLine	TextLine_poco rall.	TextLine_rall.	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	crescendo_line	Ottava:8va
56	56	335	335	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	2151		articStaccatoBelow										
56	56	671/2	671/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2152		articStaccatoBelow										
57	57	336	336	0.0	0	0	Spanner	12/8	1	1	0															
57	57	336	336	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2153												
57	57	1345/4	1345/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2154												
57	57	673/2	673/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2155												
57	57	1347/4	1347/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2156												
57	57	337	337	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2157												
57	57	1349/4	1349/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2158												
57	57	675/2	675/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2159												
57	57	1351/4	1351/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2160												
57	57	338	338	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2161												
57	57	1353/4	1353/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2162												
57	57	677/2	677/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2163												
57	57	1355/4	1355/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2164												
57	57	339	339	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2165												
57	57	1357/4	1357/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2166												
57	57	679/2	679/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2167												
57	57	1359/4	1359/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2168												
57	57	340	340	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2169												
57	57	1361/4	1361/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2170												
57	57	681/2	681/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2171												
57	57	1363/4	1363/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2172												
57	57	341	341	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2173												
57	57	1365/4	1365/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2174												
57	57	683/2	683/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2175												
57	57	1367/4	1367/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2176												
57	57	675/2	675/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2177												
57	57	338	338	1.0	1/2	1/2	Chord	12/8	1	2	1/4	1/4	1	2178												
57	57	339	339	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2179												
57	57	679/2	679/2	1.0	7/8	7/8	Chord	12/8	1	2	1/4	1/4	1	2180												
57	57	681/2	681/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2181												
57	57	341	341	1.0	5/4	5/4	Chord	12/8	1	2	1/4	1/4	1	2182												
57	57	336	336	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	2183												
57	57	338	338	0.25	1/2	1/2	Chord	12/8	2	1	1/16	1/16	1	2184				117								
57	57	1353/4	1353/4	0.25	9/16	9/16	Chord	12/8	2	1	1/16	1/16	1	2185												
57	57	677/2	677/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2186		articStaccatissimoAbove										
57	57	679/2	679/2	0.25	7/8	7/8	Chord	12/8	2	1	1/16	1/16	1	2187				118								
57	57	1359/4	1359/4	0.25	15/16	15/16	Chord	12/8	2	1	1/16	1/16	1	2188												
57	57	340	340	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	2189		articStaccatissimoAbove										
57	57	341	341	0.25	5/4	5/4	Chord	12/8	2	1	1/16	1/16	1	2190				119								
57	57	1365/4	1365/4	0.25	21/16	21/16	Chord	12/8	2	1	1/16	1/16	1	2191												
57	57	683/2	683/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2192		articStaccatissimoAbove										
58	58	342	342	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2193												
58	58	1369/4	1369/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2194												
58	58	685/2	685/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2195												
58	58	1371/4	1371/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2196												
58	58	343	343	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2197												
58	58	1373/4	1373/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2198												
58	58	687/2	687/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2199												
58	58	1375/4	1375/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2200												
58	58	344	344	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2201												
58	58	1377/4	1377/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2202												
58	58	689/2	689/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2203												
58	58	1379/4	1379/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2204												
58	58	345	345	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2205												
58	58	1381/4	1381/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2206												
58	58	691/2	691/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2207												
58	58	1383/4	1383/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2208												
58	58	346	346	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2209												
58	58	1385/4	1385/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2210												
58	58	693/2	693/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2211												
58	58	1387/4	1387/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2212												
58	58	347	347	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2213												
58	58	1389/4	1389/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2214												
58	58	695/2	695/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2215												
58	58	1391/4	1391/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2216												
58	58	342	342	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	2217												
58	58	685/2	685/2	1.0	1/8	1/8	Chord	12/8	1	2	1/4	1/4	1	2218												
58	58	687/2	687/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2219												
58	58	344	344	1.0	1/2	1/2	Chord	12/8	1	2	1/4	1/4	1	2220												
58	58	345	345	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2221												
58	58	691/2	691/2	1.0	7/8	7/8	Chord	12/8	1	2	1/4	1/4	1	2222												
58	58	693/2	693/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2223												
58	58	347	347	1.0	5/4	5/4	Chord	12/8	1	2	1/4	1/4	1	2224												
58	58	685/2	685/2	0.25	1/8	1/8	Chord	12/8	2	1	1/16	1/16	1	2225				120								
58	58	1371/4	1371/4	0.25	3/16	3/16	Chord	12/8	2	1	1/16	1/16	1	2226												
58	58	343	343	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	2227		articStaccatissimoAbove										
58	58	344	344	0.25	1/2	1/2	Chord	12/8	2	1	1/16	1/16	1	2228				121								
58	58	1377/4	1377/4	0.25	9/16	9/16	Chord	12/8	2	1	1/16	1/16	1	2229												
58	58	689/2	689/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2230		articStaccatissimoAbove										
58	58	691/2	691/2	0.25	7/8	7/8	Chord	12/8	2	1	1/16	1/16	1	2231				122								
58	58	1383/4	1383/4	0.25	15/16	15/16	Chord	12/8	2	1	1/16	1/16	1	2232												
58	58	346	346	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	2233		articStaccatissimoAbove										
58	58	347	347	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	2234		articStaccatoBelow										
58	58	695/2	695/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2235		articStaccatoBelow										
59	59	348	348	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2236												
59	59	1393/4	1393/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2237												
59	59	697/2	697/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2238												
59	59	1395/4	1395/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2239												
59	59	349	349	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2240												
59	59	1397/4	1397/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2241												
59	59	699/2	699/2	0.0	3/8	3/8	StaffText	12/8	1	1	0						più									
59	59	699/2	699/2	0.0	3/8	3/8	Spanner	12/8	1	1	0											2				
59	59	699/2	699/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2242		articTenutoAbove						2				
59	59	1399/4	1399/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2243								2				
59	59	350	350	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2244								2				
59	59	1401/4	1401/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2245								2				
59	59	701/2	701/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2246								2				
59	59	1403/4	1403/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2247								2				
59	59	351	351	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2248		articTenutoAbove						2				
59	59	1405/4	1405/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2249								2				
59	59	703/2	703/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2250								2				
59	59	1407/4	1407/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2251								2				
59	59	352	352	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2252								2				
59	59	1409/4	1409/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2253								2				
59	59	705/2	705/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2254		articTenutoAbove						2				
59	59	1411/4	1411/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2255								2				
59	59	353	353	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2256								2				
59	59	1413/4	1413/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2257								2				
59	59	707/2	707/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2258								2				
59	59	1415/4	1415/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2259								2				
59	59	348	348	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	2260								2				
59	59	699/2	699/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2261								2				
59	59	350	350	1.0	1/2	1/2	Chord	12/8	1	2	1/4	1/4	1	2262								2				
59	59	351	351	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2263								2				
59	59	703/2	703/2	1.0	7/8	7/8	Chord	12/8	1	2	1/4	1/4	1	2264								2				
59	59	705/2	705/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2265								2				
59	59	353	353	1.0	5/4	5/4	Chord	12/8	1	2	1/4	1/4	1	2266								2				
59	59	697/2	697/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	2267		articStaccatoBelow										
59	59	349	349	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	2268		articStaccatoBelow										
59	59	350	350	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	2269		articStaccatoBelow										
59	59	701/2	701/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2270		articStaccatoBelow										
59	59	703/2	703/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	2271												
59	59	352	352	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	2272												
59	59	353	353	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	2273												
59	59	707/2	707/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2274												
60	60	354	354	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2275								2				
60	60	1417/4	1417/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2276								2				
60	60	709/2	709/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2277								2				
60	60	1419/4	1419/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2278								2				
60	60	355	355	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2279								2				
60	60	1421/4	1421/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2280								2				
60	60	711/2	711/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2281								2				
60	60	1423/4	1423/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2282								2				
60	60	356	356	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2283								2				
60	60	1425/4	1425/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2284								2				
60	60	713/2	713/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2285								2				
60	60	1427/4	1427/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2286								2				
60	60	357	357	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2287								2				
60	60	1429/4	1429/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2288								2				
60	60	715/2	715/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2289								2				
60	60	1431/4	1431/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2290								2				
60	60	358	358	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2291								2				
60	60	1433/4	1433/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2292								2				
60	60	717/2	717/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2293								2				
60	60	1435/4	1435/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2294								2				
60	60	359	359	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2295								2				
60	60	1437/4	1437/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2296								2				
60	60	719/2	719/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2297								2				
60	60	1439/4	1439/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2298								2				
60	60	354	354	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	2299								2				
60	60	709/2	709/2	1.0	1/8	1/8	Chord	12/8	1	2	1/4	1/4	1	2300								2				
60	60	711/2	711/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2301								2				
60	60	356	356	1.0	1/2	1/2	Chord	12/8	1	2	1/4	1/4	1	2302								2				
60	60	357	357	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2303								2				
60	60	715/2	715/2	1.0	7/8	7/8	Chord	12/8	1	2	1/4	1/4	1	2304								2				
60	60	717/2	717/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2305								2				
60	60	359	359	1.0	5/4	5/4	Chord	12/8	1	2	1/4	1/4	1	2306								2				
60	60	709/2	709/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	2307												
60	60	355	355	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	2308												
60	60	356	356	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	2309												
60	60	713/2	713/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2310												
60	60	715/2	715/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	2311												
60	60	358	358	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	2312												
60	60	359	359	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	2313												
60	60	719/2	719/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2314												
61	61	360	360	0.0	0	0	Spanner	12/8	1	1	0															
61	61	360	360	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2315												
61	61	1441/4	1441/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2316												
61	61	721/2	721/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2317												
61	61	1443/4	1443/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2318												
61	61	361	361	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2319												
61	61	1445/4	1445/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2320												
61	61	723/2	723/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2321												
61	61	1447/4	1447/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2322												
61	61	362	362	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2323												
61	61	1449/4	1449/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2324												
61	61	725/2	725/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2325												
61	61	1451/4	1451/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2326												
61	61	363	363	0.0	3/4	3/4	Spanner	12/8	1	1	0															27
61	61	363	363	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2327												27
61	61	1453/4	1453/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2328												27
61	61	727/2	727/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2329												27
61	61	1455/4	1455/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2330												27
61	61	364	364	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2331												27
61	61	1457/4	1457/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2332												27
61	61	729/2	729/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2333												27
61	61	1459/4	1459/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2334												27
61	61	365	365	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2335												27
61	61	1461/4	1461/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2336												27
61	61	731/2	731/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2337												27
61	61	1463/4	1463/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2338												27
61	61	360	360	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	2339												27
61	61	721/2	721/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	2340												27
61	61	361	361	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	2341												27
61	61	723/2	723/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2342												27
61	61	362	362	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	2343												27
61	61	725/2	725/2	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	2344												27
61	61	363	363	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2345												27
61	61	727/2	727/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	2346												27
61	61	364	364	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	2347												27
61	61	729/2	729/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2348												27
61	61	365	365	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	2349												27
61	61	731/2	731/2	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	2350												27
61	61	721/2	721/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	2351		articStaccatoAbove										
61	61	361	361	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	2352		articStaccatoAbove										
61	61	723/2	723/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	2353		articStaccatoAbove										
61	61	362	362	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	2354		articStaccatoAbove										
61	61	725/2	725/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2355		articStaccatoAbove										
61	61	363	363	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	2356		articStaccatoAbove										
61	61	727/2	727/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	2357		articStaccatoAbove										
61	61	364	364	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	2358		articStaccatoAbove										
61	61	729/2	729/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	2359		articStaccatoAbove										
61	61	365	365	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	2360		articStaccatoAbove										
61	61	731/2	731/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	2361		articStaccatoAbove										
62	62	366	366	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	2362												27
62	62	1465/4	1465/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	2363												27
62	62	733/2	733/2	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	2364												27
62	62	1467/4	1467/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	2365												27
62	62	367	367	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	2366												27
62	62	1469/4	1469/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	2367												27
62	62	735/2	735/2	0.25	3/8	3/8	Chord	12/8	1	1	1/16	1/16	1	2368												27
62	62	1471/4	1471/4	0.25	7/16	7/16	Chord	12/8	1	1	1/16	1/16	1	2369												27
62	62	368	368	0.25	1/2	1/2	Chord	12/8	1	1	1/16	1/16	1	2370												27
62	62	1473/4	1473/4	0.25	9/16	9/16	Chord	12/8	1	1	1/16	1/16	1	2371												27
62	62	737/2	737/2	0.25	5/8	5/8	Chord	12/8	1	1	1/16	1/16	1	2372												27
62	62	1475/4	1475/4	0.25	11/16	11/16	Chord	12/8	1	1	1/16	1/16	1	2373												27
62	62	369	369	0.25	3/4	3/4	Chord	12/8	1	1	1/16	1/16	1	2374												27
62	62	1477/4	1477/4	0.25	13/16	13/16	Chord	12/8	1	1	1/16	1/16	1	2375												27
62	62	739/2	739/2	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	2376												27
62	62	1479/4	1479/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	2377												27
62	62	370	370	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	2378												27
62	62	1481/4	1481/4	0.25	17/16	17/16	Chord	12/8	1	1	1/16	1/16	1	2379												27
62	62	741/2	741/2	0.25	9/8	9/8	Chord	12/8	1	1	1/16	1/16	1	2380												27
62	62	1483/4	1483/4	0.25	19/16	19/16	Chord	12/8	1	1	1/16	1/16	1	2381												27
62	62	371	371	0.25	5/4	5/4	Chord	12/8	1	1	1/16	1/16	1	2382												27
62	62	1485/4	1485/4	0.25	21/16	21/16	Chord	12/8	1	1	1/16	1/16	1	2383												27
62	62	743/2	743/2	0.25	11/8	11/8	Chord	12/8	1	1	1/16	1/16	1	2384												27
62	62	1487/4	1487/4	0.25	23/16	23/16	Chord	12/8	1	1	1/16	1/16	1	2385												27
62	62	366	366	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	2386												27
62	62	733/2	733/2	0.5	1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	2387												27
62	62	367	367	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	2388												27
62	62	735/2	735/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8	1/8	1	2389												27
62	62	368	368	0.5	1/2	1/2	Chord	12/8	1	2	1/8	1/8	1	2390												27
62	62	737/2	737/2	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	2391												27
62	62	369	369	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	2392												27
62	62	739/2	739/2	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	2393												27
62	62	370	370	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	2394												27
62	62	741/2	741/2	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	2395												27
62	62	371	371	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	2396												27
62	62	743/2	743/2	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	2397												27
62	62	366	366	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	2398		articStaccatoAbove										
62	62	733/2	733/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	2399		articStaccatoAbove										
62	62	367	367	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	2400		articStaccatoAbove										
62	62	735/2	735/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	2401		articStaccatoAbove										
62	62	368	368	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	2402		articStaccatoAbove										
62	62	737/2	737/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	2403		articStaccatoAbove										
62	62	369	369	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	2404		articStaccatoAbove										
62	62	739/2	739/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	2405		articStaccatoAbove										
63	63	372	372	0.0	0	0	Dynamic	12/8	1	1	0				ppp											27
63	63	372	372	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	2406												27
63	63	745/2	745/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	2407												27
63	63	373	373	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	2408												27
63	63	747/2	747/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	2409												27
63	63	374	374	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	2410												27
63	63	749/2	749/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	2411												27
63	63	375	375	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	2412												27
63	63	751/2	751/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	2413												27
63	63	376	376	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	2414												27
63	63	753/2	753/2	0.0	9/8	9/8	Spanner	12/8	1	1	0															
63	63	753/2	753/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	2415												
63	63	377	377	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	2416												
